id_imovel,tipo_imovel,zona,area_m2,quartos,casas_banho,andar,ano_construcao,estado_conservacao,orientacao_solar,vista,certificacao_energetica,distancia_centro_km,distancia_metro_km,distancia_escola_km,distancia_hospital_km,score_localizacao,tem_garagem,tem_piscina,tem_varanda,tem_arrecadacao,tem_elevador,tem_ar_condicionado,tem_lareira,tem_jardim,preco,preco_categoria
IMV01167,Duplex,Centro Histórico,83,3,3,6,1992,Razoável,Oeste,Cidade,D,0.7,5.52,0.93,3.83,5,False,False,False,False,False,True,False,False,166400.0,Médio
IMV01168,Moradia,Centro Histórico,70,1,2,0,1985,Para Remodelar,Sudoeste,Rua,E,0.0,0.1,0.83,2.09,7,False,False,True,False,False,False,False,False,141500.0,Baixo
IMV01169,Moradia,Zona Comercial,183,3,2,0,2023,Como Novo,Sudeste,Rua,B,3.7,1.52,3.03,0.29,4,False,False,True,False,False,True,True,False,492500.0,Alto
IMV01170,Duplex,Periferia,122,3,2,7,1980,Para Remodelar,Este,Serra,E,6.4,2.34,0.45,3.57,3,False,False,False,False,False,False,True,False,117700.0,Baixo
IMV01171,Duplex,Zona Premium,122,3,2,9,1998,Razoável,Nordeste,Cidade,D,3.4,1.12,0.02,0.22,6,False,False,False,False,True,False,False,False,322900.0,Alto
IMV01172,Penthouse,Periferia,171,3,3,2,2014,Como Novo,Este,Rua,B,9.4,0.33,1.28,1.77,4,False,False,True,True,False,False,False,False,360500.0,Alto
IMV01173,Penthouse,Periferia,107,3,3,9,1996,Razoável,Sudeste,Cidade,F,6.0,1.32,2.05,0.62,2,False,False,False,False,False,False,False,False,147800.0,Baixo
IMV01174,Duplex,Bairro Residencial,82,2,1,3,1968,Razoável,Norte,Rua,F,3.1,1.55,1.64,8.77,3,True,False,False,True,False,False,True,False,157100.0,Médio
IMV01175,Apartamento,Zona Industrial,84,2,2,2,1988,Para Remodelar,Sudeste,Jardim,E,10.1,3.23,2.54,1.58,1,False,False,False,False,False,False,False,False,50600.0,Baixo
IMV01176,Apartamento,Zona Industrial,86,3,3,1,2019,Como Novo,Este,Pátio,A,11.5,0.19,0.96,2.75,3,False,False,False,False,False,False,False,False,91300.0,Baixo
IMV01177,Penthouse,Bairro Residencial,149,5,2,2,2016,Bom,Sul,Rua,A,4.1,3.96,1.1,1.6,3,False,False,False,False,False,False,True,False,377500.0,Alto
IMV01178,Penthouse,Centro Histórico,187,3,2,2,1986,Razoável,Noroeste,Pátio,D,0.0,0.55,0.48,4.78,7,False,True,True,True,True,True,True,False,568100.0,Alto
IMV01179,Duplex,Zona Premium,135,5,3,3,1964,Razoável,Sudoeste,Rua,E,1.1,0.26,0.43,10.69,8,True,True,False,False,True,False,False,False,453000.0,Alto
IMV01180,Moradia,Zona Premium,149,3,3,0,1979,Razoável,Sul,Jardim,E,2.3,0.76,0.21,3.52,7,False,True,False,False,False,False,True,False,461400.0,Alto
IMV01181,Moradia,Periferia,153,3,3,0,1992,Razoável,Sudeste,Rua,E,8.2,0.39,0.26,4.51,5,False,False,False,False,False,False,False,False,193900.0,Médio
IMV01182,Duplex,Zona Comercial,131,5,3,3,2023,Novo,Sudoeste,Pátio,B,1.0,1.3,1.23,0.1,4,False,False,False,False,False,True,False,False,384800.0,Alto
IMV01183,Duplex,Zona Industrial,127,3,3,9,1981,Razoável,Norte,Serra,D,8.9,1.81,1.47,0.99,1,False,False,False,False,False,False,False,False,108700.0,Baixo
IMV01184,Apartamento,Zona Comercial,80,2,2,1,1969,Razoável,Este,Rua,D,2.2,2.84,0.02,0.4,5,False,False,False,False,False,False,False,False,125900.0,Baixo
IMV01185,Apartamento,Zona Comercial,92,2,1,5,2018,Como Novo,Noroeste,Rua,A,0.4,1.08,0.07,0.76,5,False,False,False,False,False,False,True,False,202000.0,Médio
IMV01186,Duplex,Bairro Residencial,123,5,2,2,2010,Bom,Noroeste,Rua,C,5.7,0.45,1.01,2.32,5,False,False,False,True,False,False,False,False,231100.0,Médio
IMV01187,Apartamento,Zona Industrial,91,2,1,5,2020,Novo,Noroeste,Rua,B,9.5,2.43,1.34,3.98,1,False,False,False,False,False,False,False,False,107800.0,Baixo
IMV01188,Duplex,Centro Histórico,88,2,1,10,1999,Razoável,Sul,Serra,F,0.3,1.8,0.05,1.49,6,True,False,False,False,False,False,False,False,207000.0,Médio
IMV01189,Moradia,Zona Industrial,108,2,2,0,1988,Para Remodelar,Sul,Rua,D,11.6,1.08,1.04,0.18,1,False,True,False,False,False,False,False,False,116900.0,Baixo
IMV01190,Penthouse,Zona Premium,171,3,3,1,1989,Para Remodelar,Nordeste,Pátio,E,4.5,0.43,4.57,3.32,7,True,False,True,True,True,True,True,False,552000.0,Alto
IMV01191,Duplex,Periferia,103,2,1,2,1988,Razoável,Este,Jardim,F,9.9,1.25,0.69,2.08,2,True,False,False,False,False,False,False,False,129600.0,Baixo
IMV01192,Penthouse,Periferia,222,3,2,2,2011,Bom,Noroeste,Rua,B,7.9,1.54,0.83,1.11,2,False,False,False,False,True,False,False,True,411000.0,Alto
IMV01193,Moradia,Zona Comercial,98,3,2,0,1994,Razoável,Norte,Rua,D,1.8,0.88,1.0,1.22,5,False,False,False,False,False,False,False,False,207700.0,Médio
IMV01194,Duplex,Bairro Residencial,125,4,3,2,2011,Como Novo,Sudoeste,Jardim,D,6.2,0.1,1.38,1.45,5,False,False,False,False,False,False,False,False,256200.0,Médio
IMV01195,Estúdio,Zona Comercial,42,0,1,6,1997,Bom,Sudeste,Serra,E,1.6,2.95,0.06,0.74,5,False,False,False,False,False,False,False,False,67100.0,Baixo
IMV01196,Estúdio,Zona Industrial,93,3,2,1,1972,Para Remodelar,Nordeste,Rua,F,10.0,1.1,1.01,3.52,1,False,False,False,False,False,False,True,False,55300.0,Baixo
IMV01197,Penthouse,Zona Premium,157,3,3,4,1987,Para Remodelar,Noroeste,Rua,E,5.0,0.29,1.88,6.17,7,True,False,True,True,True,True,False,True,558300.0,Alto
IMV01198,Penthouse,Zona Premium,211,4,2,1,2020,Novo,Noroeste,Jardim,A,1.4,0.78,2.43,4.56,6,False,True,True,False,False,True,False,False,1187600.0,Alto
IMV01199,Estúdio,Centro Histórico,62,2,2,1,1973,Razoável,Nordeste,Jardim,E,1.9,0.83,0.91,0.98,6,False,False,False,False,False,False,False,False,93100.0,Baixo
IMV01200,Duplex,Zona Industrial,133,3,2,0,1992,Para Remodelar,Oeste,Rua,E,10.8,0.32,0.71,1.76,3,True,True,True,False,False,True,False,False,159000.0,Médio
IMV01201,Duplex,Periferia,119,2,2,0,1963,Para Remodelar,Sudeste,Rua,F,10.0,1.09,0.1,0.55,3,False,False,False,False,False,False,False,False,101300.0,Baixo
IMV01202,Penthouse,Periferia,185,3,2,3,1988,Razoável,Nordeste,Pátio,E,8.7,1.0,1.57,5.07,2,False,False,False,False,False,False,False,False,249900.0,Médio
IMV01203,Moradia,Periferia,109,2,1,0,2021,Novo,Este,Jardim,B,6.6,0.14,0.76,11.18,4,False,False,False,False,False,False,False,False,184800.0,Médio
IMV01204,Estúdio,Bairro Residencial,51,1,2,4,1962,Razoável,Sudeste,Jardim,D,5.2,1.42,0.16,1.62,4,False,False,False,False,False,False,False,False,50300.0,Baixo
IMV01205,Duplex,Periferia,137,4,2,7,2021,Como Novo,Este,Cidade,B,8.3,0.22,0.32,0.55,5,False,True,False,False,False,False,False,True,209600.0,Médio
IMV01206,Moradia,Zona Industrial,147,4,3,0,2022,Novo,Noroeste,Pátio,B,10.4,1.23,0.1,4.81,2,True,False,False,False,True,False,False,False,250900.0,Médio
IMV01207,Estúdio,Zona Industrial,57,1,2,0,1999,Bom,Este,Jardim,E,11.6,0.73,0.43,0.69,3,False,False,False,False,False,False,False,False,44300.0,Baixo
IMV01208,Estúdio,Centro Histórico,46,0,1,4,1963,Razoável,Este,Pátio,E,0.8,0.44,0.02,8.86,8,False,False,False,False,False,False,False,True,79300.0,Baixo
IMV01209,Penthouse,Periferia,120,3,3,1,2020,Como Novo,Oeste,Pátio,A,6.9,2.32,1.19,3.41,2,False,False,False,False,False,True,False,False,232600.0,Médio
IMV01210,Penthouse,Zona Comercial,171,3,2,0,2005,Bom,Oeste,Pátio,C,0.9,2.1,0.36,0.97,5,False,False,False,True,True,False,True,False,552400.0,Alto
IMV01211,Penthouse,Periferia,197,4,2,9,2024,Como Novo,Este,Cidade,A,6.3,0.79,1.72,5.03,3,True,False,False,True,False,True,True,False,357900.0,Alto
IMV01212,Duplex,Zona Industrial,117,3,2,3,2020,Como Novo,Sul,Rua,A,8.1,0.29,1.72,0.27,3,True,True,False,False,False,False,True,False,198300.0,Médio
IMV01213,Duplex,Centro Histórico,137,3,3,2,1972,Razoável,Nordeste,Jardim,F,1.9,1.35,0.34,1.67,6,False,False,False,False,False,False,False,False,279300.0,Médio
IMV01214,Estúdio,Zona Industrial,76,2,1,5,1980,Para Remodelar,Norte,Pátio,D,10.4,1.16,6.43,2.38,1,False,False,False,False,True,False,False,False,47700.0,Baixo
IMV01215,Duplex,Zona Premium,109,3,3,3,2021,Como Novo,Sul,Rua,B,3.7,2.96,3.73,6.16,5,False,True,False,False,True,False,False,False,416000.0,Alto
IMV01216,Apartamento,Zona Comercial,82,2,1,3,1982,Razoável,Sudoeste,Rua,D,2.3,0.07,1.29,3.33,6,True,False,False,False,False,False,False,True,167400.0,Médio
IMV01217,Apartamento,Periferia,104,2,1,3,2020,Como Novo,Sul,Jardim,A+,9.0,0.53,0.28,13.43,4,True,False,False,False,False,False,False,False,124700.0,Baixo
IMV01218,Estúdio,Periferia,92,2,1,5,2017,Como Novo,Sudoeste,Pátio,B,8.6,0.0,0.07,1.57,5,False,False,False,False,False,False,False,False,90800.0,Baixo
IMV01219,Moradia,Zona Industrial,130,4,3,0,1975,Razoável,Este,Rua,D,9.0,0.91,0.46,6.64,3,False,False,True,False,False,True,False,False,152200.0,Médio
IMV01220,Duplex,Zona Comercial,126,5,2,1,1991,Para Remodelar,Sul,Rua,F,0.6,4.95,2.43,6.56,4,False,False,False,False,False,False,False,False,192900.0,Médio
IMV01221,Apartamento,Bairro Residencial,91,2,1,0,2018,Bom,Sudeste,Jardim,A+,6.2,4.54,0.26,2.88,4,False,False,False,True,False,False,False,True,172100.0,Médio
IMV01222,Moradia,Zona Premium,150,3,2,0,2021,Novo,Este,Jardim,B,2.4,0.16,3.14,4.06,7,False,False,False,True,False,False,False,True,610300.0,Alto
IMV01223,Estúdio,Bairro Residencial,67,1,1,0,2024,Como Novo,Noroeste,Rua,B,3.5,5.04,1.86,2.48,3,False,False,False,False,False,False,True,False,102300.0,Baixo
IMV01224,Penthouse,Bairro Residencial,173,3,2,8,1996,Razoável,Este,Serra,E,6.2,0.62,0.49,5.08,5,False,False,False,False,False,False,True,True,342300.0,Alto
IMV01225,Estúdio,Zona Premium,83,2,1,2,2016,Bom,Sudoeste,Rua,B,1.7,1.57,0.97,0.92,5,True,False,False,False,True,False,False,False,203000.0,Médio
IMV01226,Penthouse,Periferia,142,3,2,2,2021,Novo,Nordeste,Jardim,A,8.8,0.78,1.52,3.7,3,False,True,False,True,False,True,False,True,330600.0,Alto
IMV01227,Apartamento,Bairro Residencial,76,1,1,0,1986,Para Remodelar,Sudeste,Rua,F,4.0,0.41,0.72,4.17,5,False,False,False,False,False,True,False,False,91000.0,Baixo
IMV01228,Duplex,Centro Histórico,132,4,2,2,2006,Razoável,Este,Pátio,C,0.6,2.2,0.19,2.57,6,False,False,False,True,False,False,False,False,297700.0,Médio
IMV01229,Penthouse,Zona Premium,147,4,2,1,2013,Bom,Nordeste,Rua,B,1.2,2.21,0.12,1.59,6,False,False,False,False,False,False,True,False,682400.0,Alto
IMV01230,Penthouse,Zona Comercial,139,3,2,2,1993,Razoável,Nordeste,Rua,F,2.3,1.09,0.74,5.3,4,True,False,True,True,False,True,False,True,443700.0,Alto
IMV01231,Duplex,Zona Industrial,70,1,2,0,1980,Para Remodelar,Noroeste,Rua,E,9.0,2.39,1.49,1.05,1,False,True,False,False,False,False,True,False,86800.0,Baixo
IMV01232,Duplex,Zona Industrial,87,2,2,5,2023,Novo,Nordeste,Jardim,A+,10.7,0.19,0.92,12.5,3,True,True,False,False,True,False,False,False,158100.0,Médio
IMV01233,Penthouse,Bairro Residencial,123,4,2,10,1972,Razoável,Noroeste,Cidade,E,3.2,1.1,1.7,5.72,3,False,True,True,True,False,False,True,True,287500.0,Médio
IMV01234,Duplex,Centro Histórico,116,2,1,8,2024,Novo,Sul,Cidade,A,0.0,0.62,0.56,2.1,6,False,True,False,False,True,False,True,True,430900.0,Alto
IMV01235,Apartamento,Bairro Residencial,103,2,1,1,2022,Novo,Este,Rua,A+,6.9,0.17,4.24,5.53,5,False,True,False,False,True,False,False,False,217600.0,Médio
IMV01236,Moradia,Periferia,114,2,2,0,1986,Razoável,Noroeste,Jardim,D,8.9,0.76,3.31,2.52,3,True,False,False,False,True,False,False,True,184400.0,Médio
IMV01237,Estúdio,Periferia,73,2,1,9,2022,Novo,Noroeste,Serra,B,6.1,3.14,0.94,5.06,2,False,True,False,False,False,True,False,True,124400.0,Baixo
IMV01238,Penthouse,Periferia,104,2,1,2,2019,Bom,Sudoeste,Rua,A,8.5,0.14,0.41,0.49,5,False,False,True,False,False,False,False,False,186400.0,Médio
IMV01239,Penthouse,Zona Industrial,120,3,2,4,2023,Como Novo,Noroeste,Pátio,B,8.6,4.24,0.19,1.39,2,False,False,False,False,False,False,False,False,178700.0,Médio
IMV01240,Apartamento,Zona Premium,85,3,3,2,2018,Bom,Sudeste,Jardim,B,3.7,0.72,0.14,5.08,7,False,False,True,True,False,False,False,False,262800.0,Médio
IMV01241,Duplex,Zona Premium,96,3,2,5,2021,Como Novo,Sudeste,Rua,B,2.1,0.04,1.07,2.77,7,True,False,False,True,True,False,False,True,359800.0,Alto
IMV01242,Duplex,Zona Premium,179,5,2,2,1977,Para Remodelar,Sul,Pátio,D,3.3,2.98,0.8,0.78,5,False,True,False,False,False,True,True,False,453400.0,Alto
IMV01243,Penthouse,Centro Histórico,107,2,1,7,1999,Razoável,Sudeste,Jardim,F,0.0,0.68,0.37,2.38,7,False,False,False,False,False,False,False,False,268800.0,Médio
IMV01244,Moradia,Zona Comercial,137,4,2,0,1993,Para Remodelar,Sudeste,Jardim,D,0.6,0.47,0.11,6.01,7,False,True,False,True,False,False,False,True,283200.0,Médio
IMV01245,Estúdio,Zona Premium,69,1,1,5,2012,Como Novo,Este,Pátio,C,3.3,0.23,0.35,2.93,8,False,False,False,False,False,False,False,False,171400.0,Médio
IMV01246,Moradia,Centro Histórico,115,3,2,0,1991,Para Remodelar,Sudeste,Rua,E,0.0,2.69,0.1,1.55,6,True,False,False,True,False,False,False,False,226600.0,Médio
IMV01247,Apartamento,Bairro Residencial,89,3,2,4,1967,Razoável,Sudoeste,Pátio,E,6.3,2.61,0.32,3.93,4,False,False,False,True,False,False,False,False,122400.0,Baixo
IMV01248,Penthouse,Periferia,150,5,2,4,1996,Razoável,Este,Rua,D,9.9,0.05,0.04,1.68,5,False,False,True,False,False,True,False,False,241000.0,Médio
IMV01249,Duplex,Periferia,124,3,3,6,2008,Bom,Noroeste,Cidade,B,7.9,2.45,0.86,0.11,2,False,False,False,False,False,False,False,False,158600.0,Médio
IMV01250,Moradia,Zona Industrial,118,2,1,0,1990,Razoável,Noroeste,Pátio,D,9.7,0.56,0.38,1.77,3,True,False,False,True,False,False,False,False,141300.0,Baixo
IMV01251,Penthouse,Centro Histórico,100,3,2,3,1972,Para Remodelar,Norte,Jardim,E,0.3,0.94,0.78,4.96,6,True,True,False,False,True,False,True,False,297500.0,Médio
IMV01252,Moradia,Centro Histórico,108,3,2,0,2021,Novo,Sudeste,Rua,B,0.0,1.67,0.47,2.99,6,True,True,False,True,False,True,True,True,457600.0,Alto
IMV01253,Apartamento,Periferia,80,2,1,7,1976,Para Remodelar,Noroeste,Cidade,F,7.1,2.82,0.56,2.72,2,False,False,False,False,False,False,False,False,59100.0,Baixo
IMV01254,Moradia,Zona Premium,163,4,3,0,2023,Novo,Sul,Jardim,B,2.3,0.51,0.67,0.62,6,False,True,True,True,False,False,True,False,727200.0,Alto
IMV01255,Duplex,Zona Premium,136,3,2,5,2020,Novo,Norte,Pátio,B,2.2,0.39,0.15,1.29,8,False,False,False,False,False,False,False,False,574100.0,Alto
IMV01256,Apartamento,Periferia,98,2,1,5,1962,Razoável,Sul,Jardim,E,9.9,6.16,0.13,6.94,3,False,True,True,False,True,True,False,False,145300.0,Baixo
IMV01257,Duplex,Zona Industrial,143,4,2,4,1990,Para Remodelar,Sul,Jardim,F,10.9,0.61,0.07,4.42,3,False,False,True,True,False,False,False,False,115000.0,Baixo
IMV01258,Duplex,Periferia,105,2,1,1,1963,Razoável,Sul,Jardim,E,8.5,1.64,0.27,2.73,3,False,False,False,False,False,False,False,False,113200.0,Baixo
IMV01259,Moradia,Zona Industrial,99,3,2,0,2023,Novo,Norte,Jardim,A+,10.4,1.21,0.38,4.53,2,False,False,False,False,False,False,False,False,127300.0,Baixo
IMV01260,Estúdio,Periferia,67,1,2,3,2024,Como Novo,Norte,Jardim,A+,9.3,0.32,0.32,1.05,5,False,False,False,False,False,False,False,False,62000.0,Baixo
IMV01261,Apartamento,Periferia,70,1,2,2,2007,Razoável,Este,Pátio,D,9.3,0.96,1.96,0.55,3,False,False,False,False,False,False,False,False,59300.0,Baixo
IMV01262,Apartamento,Bairro Residencial,78,2,1,1,2016,Bom,Sul,Jardim,A+,5.2,0.35,0.27,5.0,6,False,False,False,False,False,False,False,True,137000.0,Baixo
IMV01263,Duplex,Bairro Residencial,115,2,2,0,2013,Bom,Noroeste,Jardim,B,5.8,1.84,3.35,1.28,3,False,False,False,False,False,False,False,False,222700.0,Médio
IMV01264,Moradia,Zona Premium,86,2,2,0,2007,Razoável,Sudoeste,Jardim,D,4.4,1.62,0.03,5.85,6,False,False,False,False,False,True,False,False,280500.0,Médio
IMV01265,Penthouse,Bairro Residencial,109,3,3,8,1996,Bom,Sudoeste,Cidade,F,6.0,1.49,1.0,4.32,3,False,False,False,True,False,False,False,False,248300.0,Médio
IMV01266,Apartamento,Zona Industrial,95,3,2,10,1963,Razoável,Sudoeste,Serra,E,8.8,0.63,0.21,7.11,3,False,False,False,False,False,True,False,False,76500.0,Baixo
IMV01267,Penthouse,Zona Comercial,104,2,1,2,2024,Novo,Sul,Jardim,B,3.0,0.1,0.21,1.62,7,True,True,False,False,False,False,False,True,446500.0,Alto
IMV01268,Estúdio,Zona Premium,72,2,2,1,1982,Para Remodelar,Noroeste,Pátio,E,1.1,0.86,0.91,10.27,6,False,False,False,False,False,False,False,False,117100.0,Baixo
IMV01269,Duplex,Periferia,111,3,3,5,1989,Razoável,Norte,Rua,D,9.8,1.43,1.3,6.88,2,False,False,False,False,False,False,False,False,127300.0,Baixo
IMV01270,Duplex,Periferia,107,3,2,3,1970,Para Remodelar,Noroeste,Pátio,E,8.6,1.52,0.02,1.15,3,False,False,False,False,False,False,False,False,102700.0,Baixo
IMV01271,Duplex,Centro Histórico,96,2,1,5,2023,Novo,Sul,Jardim,A+,0.4,4.12,1.08,4.63,5,False,True,True,False,False,False,False,False,328100.0,Alto
IMV01272,Apartamento,Periferia,124,5,3,4,2022,Novo,Nordeste,Jardim,A,9.5,1.22,0.99,0.22,2,False,False,False,False,False,False,False,True,164800.0,Médio
IMV01273,Apartamento,Zona Industrial,110,3,3,3,1965,Para Remodelar,Noroeste,Rua,E,9.0,0.82,0.22,0.43,3,False,False,False,False,False,True,False,False,82700.0,Baixo
IMV01274,Apartamento,Periferia,88,3,2,0,1965,Para Remodelar,Sul,Jardim,D,7.2,0.73,2.94,0.67,3,False,True,False,False,False,False,False,False,90700.0,Baixo
IMV01275,Estúdio,Zona Premium,106,2,1,5,2024,Novo,Sudeste,Pátio,A,3.3,1.32,0.07,5.44,6,False,False,False,True,True,True,False,True,320600.0,Alto
IMV01276,Penthouse,Centro Histórico,138,3,2,0,2005,Razoável,Sudoeste,Rua,C,1.5,0.21,1.94,3.87,7,False,True,False,False,False,False,False,False,445900.0,Alto
IMV01277,Duplex,Periferia,113,3,2,3,1968,Razoável,Este,Pátio,E,7.6,0.19,1.38,2.76,4,False,False,False,False,False,False,False,False,117700.0,Baixo
IMV01278,Moradia,Zona Premium,157,3,3,0,1986,Razoável,Sudoeste,Pátio,D,3.1,0.58,1.07,6.82,6,True,True,True,True,True,False,False,False,557900.0,Alto
IMV01279,Penthouse,Zona Industrial,117,3,3,4,2006,Bom,Sudeste,Pátio,C,9.3,4.02,0.69,3.93,1,False,False,False,False,False,False,False,False,165600.0,Médio
IMV01280,Penthouse,Zona Comercial,164,3,2,0,2020,Novo,Oeste,Pátio,B,2.6,0.38,0.66,1.19,6,False,True,False,True,True,True,True,False,729900.0,Alto
IMV01281,Duplex,Periferia,110,3,3,9,2020,Novo,Este,Cidade,A,7.2,0.55,0.93,4.91,3,False,False,False,False,False,False,False,False,171800.0,Médio
IMV01282,Apartamento,Bairro Residencial,92,2,2,2,1960,Razoável,Sudeste,Rua,F,3.2,1.56,0.48,0.47,4,False,False,False,False,False,False,False,False,106600.0,Baixo
IMV01283,Estúdio,Periferia,64,1,2,7,1995,Bom,Sudeste,Cidade,D,6.9,0.12,0.49,5.56,5,False,False,False,True,False,True,False,False,66000.0,Baixo
IMV01284,Estúdio,Zona Comercial,80,2,1,1,1981,Para Remodelar,Oeste,Jardim,E,2.7,3.59,1.38,6.03,4,False,True,False,False,False,False,True,False,117900.0,Baixo
IMV01285,Penthouse,Zona Premium,182,4,2,5,2018,Como Novo,Sul,Rua,B,3.9,2.73,0.9,0.37,5,True,False,False,True,True,True,False,False,874500.0,Alto
IMV01286,Apartamento,Zona Premium,170,3,3,2,1995,Bom,Noroeste,Pátio,E,4.9,1.78,0.92,1.58,5,False,True,False,False,False,False,False,False,520900.0,Alto
IMV01287,Estúdio,Centro Histórico,52,1,2,4,2024,Novo,Nordeste,Rua,B,0.4,0.25,0.54,5.74,7,False,False,False,True,False,False,True,False,126700.0,Baixo
IMV01288,Duplex,Bairro Residencial,104,2,1,5,2014,Como Novo,Sudoeste,Jardim,D,5.1,1.72,0.6,0.4,3,True,False,False,False,False,False,False,True,247000.0,Médio
IMV01289,Estúdio,Centro Histórico,77,1,1,2,1983,Razoável,Norte,Jardim,E,1.7,0.07,0.59,0.92,7,False,False,False,False,False,False,False,False,118600.0,Baixo
IMV01290,Penthouse,Zona Premium,213,4,3,10,1963,Para Remodelar,Norte,Cidade,D,2.7,0.63,0.24,2.78,7,False,False,False,True,False,False,False,True,691300.0,Alto
IMV01291,Estúdio,Centro Histórico,70,1,1,2,1972,Razoável,Sul,Pátio,D,1.1,0.03,1.26,0.32,7,False,False,False,False,True,False,False,False,114600.0,Baixo
IMV01292,Estúdio,Centro Histórico,60,1,2,1,1981,Razoável,Noroeste,Pátio,F,0.8,0.37,3.74,1.15,7,False,False,False,False,False,False,False,False,86200.0,Baixo
IMV01293,Duplex,Centro Histórico,106,3,3,4,2003,Razoável,Noroeste,Pátio,D,0.0,0.55,1.01,3.96,6,False,False,False,False,False,False,False,False,228600.0,Médio
IMV01294,Duplex,Bairro Residencial,57,1,1,3,1994,Razoável,Sudeste,Rua,E,5.2,1.78,0.32,2.53,4,False,False,False,False,True,True,False,False,113000.0,Baixo
IMV01295,Apartamento,Zona Premium,147,3,3,0,1988,Razoável,Norte,Rua,D,2.1,0.23,0.14,9.59,8,True,False,False,False,False,True,False,False,356000.0,Alto
IMV01296,Penthouse,Periferia,141,3,2,0,1999,Bom,Este,Jardim,D,6.3,0.45,0.69,5.9,4,False,True,False,False,True,False,False,False,291000.0,Médio
IMV01297,Penthouse,Periferia,106,2,1,2,1977,Para Remodelar,Sudoeste,Jardim,D,6.2,0.27,0.54,1.4,4,False,False,False,False,False,False,False,False,122600.0,Baixo
IMV01298,Penthouse,Periferia,134,4,3,2,2021,Novo,Sudoeste,Rua,B,8.9,2.56,0.89,1.17,2,False,False,False,False,False,False,False,False,259900.0,Médio
IMV01299,Moradia,Centro Histórico,130,3,2,0,2014,Como Novo,Noroeste,Rua,B,2.0,1.67,0.71,9.29,5,True,False,False,False,True,True,True,False,459200.0,Alto
IMV01300,Moradia,Periferia,113,2,1,0,1994,Razoável,Sul,Pátio,E,7.1,0.39,1.89,7.72,4,False,False,False,False,False,False,False,False,136400.0,Baixo
IMV01301,Estúdio,Zona Comercial,66,1,2,5,2002,Bom,Sudoeste,Jardim,C,0.4,0.22,1.68,7.94,6,False,False,False,False,False,False,False,False,96800.0,Baixo
IMV01302,Penthouse,Centro Histórico,127,4,2,2,2024,Como Novo,Oeste,Rua,B,0.0,1.92,3.5,1.28,5,True,True,False,True,False,True,False,False,526800.0,Alto
IMV01303,Apartamento,Bairro Residencial,82,3,2,5,2021,Como Novo,Norte,Rua,B,3.8,0.16,1.17,5.19,5,True,False,False,True,False,True,False,False,176800.0,Médio
IMV01304,Moradia,Periferia,103,3,2,0,1964,Razoável,Norte,Jardim,D,8.9,0.51,0.06,3.38,4,False,False,False,False,True,True,False,False,145100.0,Baixo
IMV01305,Duplex,Zona Industrial,94,2,1,0,2000,Bom,Sudoeste,Jardim,E,11.2,3.69,0.44,3.67,2,True,False,False,False,False,False,False,False,109400.0,Baixo
